Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
Nc1cc(-c2cc3c4c(n[nH]c4c2)Nc2ccccc2O3)nc(N)n1,0.97,ppb,test,train
C[C@@H](Nc1ccn2ncc(-c3cnn(CCO)c3)c2n1)c1cc(F)ccc1OCC(F)F,0.956,ppb,train,test
CCS(=O)(=O)Nc1ccccc1C(=O)Nc1ccc(F)cc1OCC(F)(F)F,0.005,ppb,train,train
CCOc1ccccc1NC(=O)c1cc(F)ccc1NS(=O)(=O)C1CC1,0.004,ppb,train,train
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,0.975,ppb,train,test
C[C@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,0.986,ppb,train,train
O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,0.998,ppb,train,train
Cc1cc(C(=O)[O-])c2c(C(C)C)nn(-c3ccc(Cl)cc3)c2n1,0.997,ppb,train,train
C=CCOc1ccc(C2CC(=O)Nc3nc(N)[nH]c(=O)c32)cc1OC,0.696,ppb,train,train
O=C(CCCCOc1ccccc1)N[C@H]1CC[C@H](O)CC1,0.802,ppb,train,train
O=C(O)c1ccc(CC(=O)N2CCc3c(n(Cc4cccc(F)c4)c4ncccc34)C2)cc1,0.99,ppb,train,train
N#Cc1cccc(Nc2cc(-c3cnn4ncccc34)ccn2)c1,0.99,ppb,test,test
N#Cc1cccc(Oc2nccc(-c3cnn4ncccc34)n2)c1,0.9,ppb,train,train
N#Cc1cccc(Nc2nccc(-c3c(C4CC4)nn4nc(N5CCOCC5)ccc34)n2)c1,1.0,ppb,train,train
c1cncc(Nc2nccc(-c3c(C4CC4)nn4nc(N5CCOCC5)ccc34)n2)c1,0.99,ppb,train,train
COc1ccc2c(-c3ccnc(N[C@H]4CC[C@H](O)CC4)n3)c(C3CC3)nn2n1,0.95,ppb,test,test
CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC(C)(C)C,0.98,ppb,train,train
COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,0.941,ppb,train,train
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,0.955,ppb,train,train
CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1,0.691,ppb,test,train
C[C@H]1COc2c(N3CC[C@@H](C4(N)CC4)C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,0.24,ppb,train,train
COc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0.9990000000000001,ppb,train,train
CC(C)[C@@H]1CNC(=O)c2cc(-c3ccnc(NC(=O)C4CC4)c3)nn21,0.84,ppb,test,train
C=CC(=O)N1C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(N2CC(CN3CCC([C@@](CN4CCC4)(c4cccc(F)c4)[C@H]4CCC[C@@H]4NC(=O)OC)CC3)(OC)C2)cc1,0.907,ppb,train,train
CCNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1ccc(C)c(F)c1,0.9890000000000001,ppb,test,train
Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1,0.966,ppb,train,train
Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)c(F)c(=O)n(C3CC3)c12,0.35,ppb,train,train
C[C@@H]1O[C@H](NC(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H](O)[C@@H]1O,0.57,ppb,train,test
COc1ccc(Cc2cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,0.33130000000000004,ppb,train,train
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,0.997,ppb,train,train
C[C@@H]1COCCN1c1cc2n(n1)[C@@H]1CCC[C@@H]1NC2=O,0.17,ppb,train,train
COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.053,ppb,train,train
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(C)(F)F)CC2)c2ccccc12,0.9470000000000001,ppb,train,train
CC(C)(CO)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c(C(N)=O)c1N,0.91,ppb,train,train
O=C(N[C@H]1CCN(C2CCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.8290000000000001,ppb,train,train
O=C(N[C@H]1CCN(CC2CCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.915,ppb,test,test
C[C@H]1CN(Cc2cc(Cl)cc(NC(=O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,0.997,ppb,train,train
COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,0.93,ppb,train,train
CCn1c(=O)[nH]c(=O)c2c1nc(Cc1nc3ccccc3[nH]1)n2Cc1ccccc1,0.75,ppb,test,train
COc1ccc(-c2cc(=O)c3c(O)cc(OP(=O)([O-])[O-])c(-c4cc(-c5cc(=O)c6c(O)cc(OP(=O)([O-])[O-])cc6o5)ccc4OC)c3o2)cc1,0.983,ppb,train,test
CC1(C)CCn2c(=O)c(=O)n(CCCO)c3cccc1c32,0.6111,ppb,train,test
C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,0.93,ppb,train,train
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,0.78,ppb,train,train
Clc1nc(NCc2ccco2)c2[nH]ccc2n1,0.129,ppb,test,test
C#CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1,0.99,ppb,train,test
CC(C)(CO)n1nc(-c2ccc3nc(OC4CC4)ccc3c2)c(C(N)=O)c1N,0.95,ppb,train,train
CCOc1ccc2cc(-c3nn(C(C)(C)CO)c(N)c3C(N)=O)ccc2n1,0.84,ppb,train,train
COC[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,0.986,ppb,train,test
C[C@@H](O[C@H]1CC[C@]2(CC1)COC(C)(C)C2)c1nc(-c2cc(F)c(CS(C)(=O)=O)c(F)c2)no1,0.965,ppb,train,test
CN(C)c1noc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2Cl)n1,0.9989,ppb,train,test
CC(C)c1noc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2O)n1,0.9984999999999999,ppb,train,train
CC(=O)Nc1ccc(Nc2ncnc(N[C@@H](CC(C)C)C(=O)OC(C)(C)C)n2)cc1,0.941,ppb,train,train
Cc1nc2c(-c3cccc(S(C)(=O)=O)c3)cnn2c(NCc2ccccn2)c1C,0.966,ppb,train,train
Cc1cnc2c(-c3ccc(F)cc3)cnn2c1NCc1ccccn1,0.996,ppb,train,train
C[C@H](O)c1nccn1Cc1cc(-c2ccc(C#CC3(N)CC3)cc2)on1,0.93,ppb,train,train
C[C@H](O)c1nccn1Cc1cc(-c2ccc(C#CC34CC(N)(C3)C4)cc2)on1,0.973,ppb,train,train
Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,0.998,ppb,train,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,0.9890000000000001,ppb,train,train
C[C@@H]1O[C@H](NC(=O)c2ccc3ccccc3c2)[C@@H](O)[C@H](O)[C@@H]1O,0.68,ppb,train,train
Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2Cl)CC1,0.91,ppb,train,train
CCS(=O)(=O)N1N=Cc2ccc(Oc3ccc(C(F)(F)F)cc3/C=N/O)cc2B1O,0.88,ppb,train,train
COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,0.85,ppb,train,train
C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,0.951,ppb,train,test
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,0.92,ppb,train,train
CC(=O)N1CCC(COc2ccc(-c3ccn[nH]3)nc2)CC1,0.665,ppb,train,train
Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC(C)c1cnn(C)c1,0.83,ppb,train,train
Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1COC2,0.93,ppb,test,train
Clc1c[nH]nc1-c1nc(-c2ccc(Oc3ccc(I)cc3)cc2)no1,0.905,ppb,train,train
COc1cc(C(N)=O)nc(-c2cccc(C#C[C@]3(O)CCN(C)C3=O)c2)c1,0.8490000000000001,ppb,train,train
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,0.9,ppb,train,test
COc1cc(-c2cncc(-c3ccc(C4CCN(C)CC4)cc3)c2C)cc(OC)c1OC,0.95,ppb,test,train
Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6)C[C@@H]54)no3)c(=O)c12,0.991,ppb,train,train
O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc(Cl)ccc12,1.0,ppb,train,train
C[C@@H]1CC2c3ccccc3NC2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.9979,ppb,train,train
N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12,0.071,ppb,train,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CCCC(CCc2ccccc2)C1,0.9777,ppb,train,train
CN(C)c1noc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2O)n1,0.998,ppb,train,train
CCOc1ccccc1NC(=O)c1cc(F)ccc1NS(=O)(=O)CC,0.002,ppb,train,test
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.99,ppb,train,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CC(CCc2ccccc2)C1,0.972,ppb,train,train
CCNC(=O)Nc1cc(-n2cccn2)c(C(=O)Nc2cccnc2)cn1,0.905,ppb,train,train
COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.035,ppb,train,train
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3F)ccnc2cc1OCCCN1CCCC(C)C1,0.985,ppb,train,train
C[C@@H]1CNC(=O)c2cc(-c3ccnc(NC(=O)C4CC4)c3)nn21,0.66,ppb,test,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CCC(Cc2ccccc2)CC1,0.9205,ppb,train,train
CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3C)cn2)CC1,0.94,ppb,train,train
O=C(N[C@H]1CCN(C2CCCCC2)C[C@@H]1C(=O)NC1(c2ccccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.93,ppb,test,train
COC(=O)[C@@H]1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,0.93,ppb,train,train
CN1CC2(CCN(c3ncc(-c4ccc5c(Nc6cnccn6)ccnc5c4)cn3)C2)C1,0.48,ppb,test,train
c1coc(CNc2ccnc3ccnn23)c1,0.129,ppb,train,train
Cc1cn2cc(-c3cc4ccc(N5CCNCC5)cc4c(=O)o3)nc2c(C)n1,0.9,ppb,test,train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.6,ppb,train,train
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.4,ppb,train,train
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3n[nH]c(=O)o3)cc(=O)n(C3CC3)c12,0.73,ppb,train,train
Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c21,0.93,ppb,test,train
O=C(N[C@@H]1CCCN(c2ncnc3[nH]ncc23)C1)[C@H](Nc1cc(Cl)cc(Cl)c1)C1CC1,0.06,ppb,train,test
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4c(F)cc(F)cc43)C[C@@H]21,0.9940000000000001,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(C#N)cnc43)C[C@@H]21,0.992,ppb,train,test
O=C(O)Cc1ccccc1NC(=O)c1cccc(-c2ccc(Cl)c(O[C@@H]3CCCNC3)c2)c1F,0.96,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(C#N)ccc43)C[C@@H]21,0.9940000000000001,ppb,train,train
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](C)NC(=O)c1ccc(S(=O)(=O)NC[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)cc1)C(=O)N[C@@H](C)C(=O)N[C@H]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0.511,ppb,train,train
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,0.7,ppb,train,test
C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.86,ppb,train,train
CC(C)(O)c1cccn2c(C3(c4ccc(Cl)cc4)CC3)nnc12,0.85,ppb,train,train
CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1,0.89,ppb,train,train
NC/C(=C\F)[C@H]1Cc2ccccc2O1,0.76,ppb,train,test
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,0.9329999999999999,ppb,train,train
C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1,0.961,ppb,train,train
C[C@@H]1O[C@@H](NS(=O)(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,0.5,ppb,train,train
C[C@H](O)c1nccn1[C@H](CN)c1cc(-c2ccc(C#C[C@H]3C[C@H](O)C3)cc2)on1,0.9259999999999999,ppb,train,train
CC(C)(NC(=O)[C@H]1CN(C2CCCCC2)CC[C@@H]1NC(=O)c1cc(-c2ccc(F)cc2F)on1)c1ccccn1,0.929,ppb,train,train
Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1,0.861,ppb,train,train
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C(=O)NCCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,0.95,ppb,train,train
Cc1c(C2(c3ccc(C(F)(F)F)c(C#N)c3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,0.985,ppb,train,train
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,0.9806,ppb,train,train
Cc1cc(-c2cnc([C@H](C)Nc3nccc(N4C(=O)OC[C@@H]4C(C)C)n3)nc2)ccc1F,0.98,ppb,train,train
COc1nc(C)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl,0.9965,ppb,train,train
COc1nc(CO)c(C)nc1NS(=O)(=O)c1cccc(Cl)c1Cl,0.987,ppb,train,train
CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCN(CC4CCC(F)(F)CC4)CC3)nc(=O)c2c1,0.9790000000000001,ppb,test,train
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(Cl)cnc21,0.8959999999999999,ppb,train,train
COC(=O)Nc1ccc(-c2cnn(C(CC3CC3)c3ccc(-c4cc(Cl)ccc4-n4cnnn4)c[n+]3[O-])c2)cc1,0.986,ppb,train,train
CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,0.945,ppb,train,test
CC(=O)Nc1ccc(Nc2ncnc(N[C@@H](Cc3ccccc3)C(=O)OC(C)(C)C)n2)cc1,0.972,ppb,train,test
CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2Cl)cnc1N,0.997,ppb,test,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.9990000000000001,ppb,train,train
CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(C#N)cc43)C[C@@H]21,0.9840000000000001,ppb,train,train
CC(=O)O[C@H]1/C2=C/[C@@H](C)C(=O)C[C@H]3[C@@H](/C=C(\C)C(=O)[C@H]2C[C@H]1C)C3(C)C,0.84,ppb,test,train
Nc1ccc(C[C@@H](N)C(=O)N2CC(CNc3ccc(F)cc3)C3(C2)CN(c2cc(F)cc(F)c2)C3)cc1,0.975,ppb,train,train
Cc1nc(CN2CCC[C@H]2c2ncccc2C)cc(N2CCN(C)CC2)n1,0.95,ppb,train,train
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC(Br)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,0.8240000000000001,ppb,train,train
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2)nc1Nc1ccc2oc(=O)[nH]c2c1,0.95,ppb,train,test
Cc1cnc(Nc2ccc(N3CCN(C)CC3)nc2)nc1Nc1ccc2oc(=O)[nH]c2c1,0.81,ppb,train,train
NCCNc1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,1.0,ppb,train,test
O=C(Nc1c(F)c(F)c(-c2cccc(C(F)(F)F)c2)c(F)c1F)c1c(O)nn2ccccc12,0.9994,ppb,train,train
O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1c(O)nn2ccccc12,1.0,ppb,train,train
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc2oc(=O)[nH]c2c1,0.96,ppb,train,train
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,0.946,ppb,train,test
Cc1c(-c2ccc(O)cc2)c(=O)n2nc(-c3ccccc3)c(N3CCCCC3)c2n1C,0.9845999999999999,ppb,train,train
CCOc1ccc(F)cc1NC(=O)c1cc(F)ccc1NS(=O)(=O)CC,0.002,ppb,train,train
COc1ccc2nc(Cc3nc4c(c(=O)[nH]c(=O)n4C4CC4)n3Cc3ccccc3)[nH]c2c1,0.87,ppb,train,train
N#Cc1cccc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c1,0.91,ppb,train,train
N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2O)cc1,0.981,ppb,train,train
O=C(CCOCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,0.382,ppb,train,train
O=C(C[C@H]1CC[C@H](C(=O)O)CC1)N1CCc2c(n(Cc3ccc(F)cc3F)c3ncccc23)C1,0.9840000000000001,ppb,test,test
OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,0.9589,ppb,train,train
Cc1cn2c(C(=O)NCc3ccc(N4CCN(c5ccc(C(F)(F)F)cn5)CC4)c(F)c3)c(C)nc2s1,1.0,ppb,test,train
Cc1nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c1-c1ccc(OCCc2ccc(F)cc2)cc1,0.8,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(C)c(Cl)c3)C2)n1,0.993,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(OC)cc3)C2)n1,0.8,ppb,train,train
CCc1ccc2nc(N3CCC(N[C@@H]4CCCOC4)CC3)c(-c3nc(C)no3)cc2c1,0.965,ppb,train,train
CC(=O)Nc1ccc(Nc2ncnc(NCCC(=O)OC(C)(C)C)n2)cc1,0.71,ppb,train,train
N[C@H]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0.935,ppb,train,train
O=C1CCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCCCC12,0.9,ppb,train,train
Cc1cnc(NC(=O)C2CC2)cc1-c1cc2n(n1)[C@H](C(C)C)CNC2=O,0.83,ppb,test,train
O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4ccccc4[nH]3)n(Cc3ccccc3)c12,0.88,ppb,train,train
Cc1cccc(C(=O)N[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)c1,0.35,ppb,train,train
C[C@@H]1O[C@@H](NC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,0.78,ppb,train,test
CC[C@@H](NC(=O)C12CC(F)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.861,ppb,train,train
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,0.96,ppb,test,train
CNc1nccc(-c2cc3c4c(n[nH]c4c2)Nc2ccccc2O3)n1,0.99,ppb,test,train
COc1ccn2nc(C)c(C(=O)NCc3ccc(N4CCC(c5ccc(OC(F)(F)F)cc5)CC4)cc3)c2c1,1.0,ppb,train,train
O=C(CCCCCc1ccccc1)NC1CCC(O)CC1,0.904,ppb,train,train
O=C(CCCCCc1ccccc1)N[C@H]1CC[C@@H](O)CC1,0.9390000000000001,ppb,train,train
CCOc1ccc(F)cc1NC(=O)c1ccccc1NS(=O)(=O)C1CC1,0.004,ppb,train,test
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.495,ppb,test,train
CC#CC(=O)Nc1cc(-c2cc3c(cn2)cc(-c2c(Cl)c(OC)cc(OC)c2Cl)c(=O)n3CC)c(OC)cc1N1C[C@H]2C[C@@H]1CO2,0.9940000000000001,ppb,test,train
CC(=O)Nc1ccc(Nc2ncnc(N[C@@H](CC(C)C)C(=O)O)n2)cc1,0.8540000000000001,ppb,train,train
CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Cc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.9420000000000001,ppb,train,train
Cc1cnc(Nc2cccc(C#N)c2)nc1Nc1ccc2oc(=O)[nH]c2c1,0.99,ppb,train,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CCC(CCCc2ccccc2)C1,0.9925,ppb,train,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CCC(CCc2ccccc2)CC1,0.9959,ppb,train,train
C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(NC(=O)c4cccc(C#N)c4)c3Cl)CC2=O)CCO1,0.741,ppb,train,train
CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,0.996,ppb,train,train
C[C@@H](C[C@@]1(C2CC2)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)[C@@H](C)C1,0.67,ppb,train,test
O=C1[C@H](Nc2cc(F)cc(Cl)c2)CCCN1[C@@H]1CCCN(c2ncnc3[nH]ncc23)C1,0.01,ppb,test,train
N[C@@H](CC(=O)O)Cn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,0.079,ppb,train,train
O=C(Nc1cc(-n2cnc3ccccc32)ccn1)C1CC1,0.88,ppb,train,train
C[C@@H]1COCCN1c1cc2n(n1)[C@H](C1CC1)C1(CC1)NC2=O,0.29,ppb,train,test
c1coc(CNc2ncnc3[nH]nnc23)c1,0.129,ppb,test,train
c1coc(CNc2ncnc3ccccc23)c1,0.129,ppb,test,train
C[C@H](CC[C@](C)(O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.985,ppb,train,train
Cn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3cc(NC(=O)CC[C@H](N)C(=O)O)ccc3[nH]1)n2Cc1ccccc1,0.1,ppb,test,train
O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3cncn3)ncc(F)c12,0.97,ppb,train,train
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(C(C)C)n4c3)c3ccccc32)cc1,0.9990000000000001,ppb,train,train
CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCCOC4)CC3)c(-c3nc(C)no3)cc2c1,0.924,ppb,train,train
CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,0.93,ppb,train,train
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N(CC)CC)c(Cl)c1Cl)C(F)(F)F,0.976,ppb,test,train
O=C(Nc1c(F)c(F)c(-c2cccc(F)c2)c(F)c1F)c1c(O)nn2ccccc12,0.9995999999999999,ppb,train,train
Cc1n[nH]c(C)c1N1CCN(c2cc(-c3nn[nH]n3)ccc2F)CC1,0.92,ppb,train,train
COc1cccc(F)c1CNc1ccc(-c2cnc(C)nc2C)c2nncn12,0.87,ppb,train,train
Cn1nncc1-c1cnn([C@H](Cc2ccn(C(F)F)n2)c2ccc(-c3c(-n4cc(C(F)(F)F)nn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.934,ppb,test,train
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C(=O)NCCOCCOCCOCCOc5cc(-c6scnc6C)ccc5CNC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H](C(C)C)N5Cc6ccccc6C5=O)cc4)cc23)c1F,0.96,ppb,train,test
