Smiles_unify,Smiles,value,source,ph,property
Cc1c(CN2CCOCC2)cc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(F)cc1,Cc1c(CN2CCOCC2)cc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(F)cc1,7.67,CHEMBL4255041,7.4,logd
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,3.34,CHEMBL4236907,7.4,logd
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cccn2)c1,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cccn2)c1,2.4,CHEMBL4236907,7.4,logd
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@@H]2CCOC2)c1,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@@H]2CCOC2)c1,2.32,CHEMBL4236907,7.4,logd
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cc(C2CC2)cc(N2CCOCC2)c1,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cc(C2CC2)cc(N2CCOCC2)c1,3.07,CHEMBL4236907,7.4,logd
CNC(=O)c1cccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)c1,CNC(=O)c1cccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)c1,1.3,CHEMBL1040983,7.4,logd
CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cc1,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cc1,1.1,CHEMBL1040983,7.4,logd
Cc1c(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cccc1-c1ncno1,Cc1c(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cccc1-c1ncno1,2.1,CHEMBL1040983,7.4,logd
CC(Oc1cccc(-c2ccn[nH]2)c1)C(=O)N1CCN(C(=O)c2ccccc2)C[C@H]1C,CC(Oc1cccc(-c2ccn[nH]2)c1)C(=O)N1CCN(C(=O)c2ccccc2)C[C@H]1C,2.3,CHEMBL1040983,7.4,logd
CNC(=O)c1cc(OC)c(O[C@@H](C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cn1,CNC(=O)c1cc(OC)c(O[C@@H](C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cn1,0.7,CHEMBL1040983,7.4,logd
O=c1ccc(N2CCNCC2)nn1CCOc1ccccc1Cl,O=c1ccc(N2CCNCC2)nn1CCOc1ccccc1Cl,0.6,CHEMBL1046453,7.4,logd
COC(=O)N1CCN(Cc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)C(=O)C1,COC(=O)N1CCN(Cc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)C(=O)C1,1.4,CHEMBL4048765,7.4,logd
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,2.3,CHEMBL4040135,7.4,logd
O=C(O)COc1c(OCC(=O)O)c2cc3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(cc1s2)C=C4)C=C3,O=C(O)COc1c(OCC(=O)O)c2cc3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(cc1s2)C=C4)C=C3,0.8,CHEMBL923679,7.4,logd
O=C(O)COc1ccc(-c2c3nc(c(-c4ccc(F)cc4)c4ccc(s4)c(-c4ccc(F)cc4)c4nc(c(-c5ccc(F)cc5)c5ccc2s5)C=C4)C=C3)cc1,O=C(O)COc1ccc(-c2c3nc(c(-c4ccc(F)cc4)c4ccc(s4)c(-c4ccc(F)cc4)c4nc(c(-c5ccc(F)cc5)c5ccc2s5)C=C4)C=C3)cc1,1.8,CHEMBL923679,7.4,logd
CC(Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccccn1,CC(Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccccn1.NC(CO)(CO)CO,1.86,CHEMBL4051436,7.4,logd
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(C5(F)CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(C5(F)CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,4.0,CHEMBL4430372,7.4,logd
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3c1)C(=O)N2,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3c1)C(=O)N2,4.0,CHEMBL4430372,7.4,logd
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,4.2,CHEMBL4430372,7.4,logd
COc1cccc([C@@H](c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,COc1cccc([C@@H](c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,1.3,CHEMBL861858,7.4,logd
CCn1c(=O)c2cc(NC(=O)CC(C)CC(=O)Nc3ccc(C#N)c(Cl)c3)ccc2n(CC)c1=O,CCn1c(=O)c2cc(NC(=O)CC(C)CC(=O)Nc3ccc(C#N)c(Cl)c3)ccc2n(CC)c1=O,2.99,CHEMBL4220526,7.4,logd
N#Cc1c(N2CCCCC2)c2ccccc2n2c1nc1ccccc12,N#Cc1c(N2CCCCC2)c2ccccc2n2c1nc1ccccc12,6.91,CHEMBL3878277,7.4,logd
CC(C)CNc1c(C#N)c2nc3ccccc3n2c2ccccc12,CC(C)CNc1c(C#N)c2nc3ccccc3n2c2ccccc12,5.52,CHEMBL3878277,7.4,logd
CN(C)CCC=C1c2ccccc2COc2ccccc21,CN(C)CCC=C1c2ccccc2COc2ccccc21,2.27,CHEMBL635966,7.4,logd
CC(C)n1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c21,CC(C)n1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c21,0.1,CHEMBL4266469,7.4,logd
CN(C)[C@H]1CC[C@H](Oc2ncnn3ccc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,CN(C)[C@H]1CC[C@H](Oc2ncnn3ccc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,1.0,CHEMBL4266469,7.4,logd
CN1CC2CCC1([C@H](NC(=O)c1cccc(Cl)c1Cl)c1ccccc1)CC2,CN1CC2CCC1([C@H](NC(=O)c1cccc(Cl)c1Cl)c1ccccc1)CC2,2.2,CHEMBL4221491,7.4,logd
Cc1ccnc(C)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,Cc1ccnc(C)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,0.8,CHEMBL4221491,7.4,logd
CCC1CC(=O)N(C2CN3CCc4cc(OC)c(OC)cc4C3CC2N)C1,CCC1CC(=O)N(C2CN3CCc4cc(OC)c(OC)cc4C3CC2N)C1,-0.1,CHEMBL1070386,7.4,logd
COc1cc2c(cc1OC)C1CC(N)C(N3CCCC3=O)CN1CC2,COc1cc2c(cc1OC)C1CC(N)C(N3CCCC3=O)CN1CC2,-0.5,CHEMBL1070386,7.4,logd
CN1CC2CCC1([C@@H](NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1)CC2,CN1CC2CCC1([C@@H](NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1)CC2,2.7,CHEMBL4221491,7.4,logd
COc1cncc(Cl)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,COc1cncc(Cl)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,1.0,CHEMBL4221491,7.4,logd
Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2C(C)C,Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2C(C)C,1.9,CHEMBL4221491,7.4,logd
N=C(N)NC(=O)c1nc(-c2cncnc2)c(N)nc1N,N=C(N)NC(=O)c1nc(-c2cncnc2)c(N)nc1N,0.5,CHEMBL4739457,7.4,logd
N=C(N)NC(=O)c1nc(-c2cncnc2)c(N2CCCCCC2)nc1N,N=C(N)NC(=O)c1nc(-c2cncnc2)c(N2CCCCCC2)nc1N,2.8,CHEMBL4739457,7.4,logd
CCCSc1nc(NC)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,CCCSc1nc(NC)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,2.9,CHEMBL2162172,7.4,logd
CCP(=O)(OC)c1ccc2nc(-c3ccc(C(F)F)cc3)oc2c1,CCP(=O)(OC)c1ccc2nc(-c3ccc(C(F)F)cc3)oc2c1,2.98,CHEMBL4731877,7.4,logd
COc1cc2c(Nc3cnc(OCCCC4CCCC4)nc3)ncnc2cc1OCCCN1CCCCC1,COc1cc2c(Nc3cnc(OCCCC4CCCC4)nc3)ncnc2cc1OCCCN1CCCCC1,4.5,CHEMBL4739203,7.4,logd
CN(Cc1ccc2nccn2c1)c1nnc(-c2ccc(-c3ccccc3Cl)cc2)o1,CN(Cc1ccc2nccn2c1)c1nnc(-c2ccc(-c3ccccc3Cl)cc2)o1,4.8,CHEMBL4739203,7.4,logd
CN(Cc1ccc2nccn2c1)c1nnc(-c2ncc(C(F)(F)F)cc2Cl)o1,CN(Cc1ccc2nccn2c1)c1nnc(-c2ncc(C(F)(F)F)cc2Cl)o1,2.6,CHEMBL4739203,7.4,logd
Cc1cc(Nc2ccc(C3CC3)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C3CC3)cc2)n2ncnc2n1,2.7,CHEMBL1785548,7.4,logd
CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,2.0,CHEMBL889444,7.4,logd
Cc1[nH]c2ccccc2c(=O)c1C1CCCCC1,Cc1[nH]c2ccccc2c(=O)c1C1CCCCC1,2.45,CHEMBL1261029,7.4,logd
Cc1[nH]c2ccc(Cl)cc2c(=O)c1Cc1ccccc1,Cc1[nH]c2ccc(Cl)cc2c(=O)c1Cc1ccccc1,2.79,CHEMBL1261029,7.4,logd
Cc1cc(C)c2[nH]c3c(c(=O)c2c1)CCCC3,Cc1cc(C)c2[nH]c3c(c(=O)c2c1)CCCC3,2.2,CHEMBL1804800,7.4,logd
O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,2.3,CHEMBL851856,7.4,logd
CSc1ccc(-c2ccc(S[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)cn1,CSc1ccc(-c2ccc(S[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)cn1,2.3,CHEMBL4233908,7.4,logd
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)c1cc(F)cc(F)c1,COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)c1cc(F)cc(F)c1,2.1,CHEMBL3802890,7.4,logd
COc1ncc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N2CCOC[C@@H]2C)cc1Cl,COc1ncc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N2CCOC[C@@H]2C)cc1Cl,3.8,CHEMBL4678228,7.4,logd
COc1cccc(CC(=O)N2Cc3ccc(S(=O)(=O)Nc4cnn(C5CC(F)(F)C5)n4)cc3C2)c1,COc1cccc(CC(=O)N2Cc3ccc(S(=O)(=O)Nc4cnn(C5CC(F)(F)C5)n4)cc3C2)c1,1.5,CHEMBL3616244,7.4,logd
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,3.6,CHEMBL4673561,7.4,logd
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,3.5,CHEMBL4673561,7.4,logd
COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,3.6,CHEMBL4673561,7.4,logd
O=S(=O)(c1ccccc1OC(F)(F)F)N(Cc1ccccc1)Cc1ccccc1,O=S(=O)(c1ccccc1OC(F)(F)F)N(Cc1ccccc1)Cc1ccccc1,5.1,CHEMBL4673561,7.4,logd
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,3.6,CHEMBL2161661,7.4,logd
C[C@@H](O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CCCC2)n1,C[C@@H](O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CCCC2)n1,2.0,CHEMBL2187377,7.4,logd
C[C@H](N)Cn1ncc2ccc(O)c(F)c21,C[C@H](N)Cn1ncc2ccc(O)c(F)c21,0.394,CHEMBL863566,7.4,logd
CC[C@@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)[C@@H](CCCCC(C)(C)C)OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC1=O,CC[C@@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)[C@@H](CCCCC(C)(C)C)OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC1=O,3.0,CHEMBL4669461,7.4,logd
CCCCCCCCCC[C@H]1OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,CCCCCCCCCC[C@H]1OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,4.6,CHEMBL4669461,7.4,logd
[18F]CCOc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,[18F]CCOc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,2.15,CHEMBL951052,7.4,logd
O=C(C1CC1)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,4.49,CHEMBL2448786,7.4,logd
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2sc(-c3ccccc3)nc2C)c1,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2sc(-c3ccccc3)nc2C)c1,3.5,CHEMBL2448786,7.4,logd
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(C)c(C)n(CC(C)O)c12,Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(C)c(C)n(CC(C)O)c12,3.4,CHEMBL929781,7.4,logd
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCC(O)C5)cc4)CC3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCC(O)C5)cc4)CC3)o2)cc1,2.0,CHEMBL3791475,7.4,logd
Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,2.9,CHEMBL3424999,7.4,logd
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cc4)CC3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cc4)CC3)o2)cc1,2.3,CHEMBL3791475,7.4,logd
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,3.1,CHEMBL1009921,7.4,logd
O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)C(=O)N1,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)C(=O)N1,0.41,CHEMBL838957,7.4,logd
COc1ccc(Oc2ccc(C3(N4CCN(CCO)CC4)C(=O)NC(=O)NC3=O)cc2)cc1,COc1ccc(Oc2ccc(C3(N4CCN(CCO)CC4)C(=O)NC(=O)NC3=O)cc2)cc1,1.79,CHEMBL838957,7.4,logd
O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCNCC2)C(=O)N1,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCNCC2)C(=O)N1,3.04,CHEMBL838957,7.4,logd
COc1cc(O)c2c(c1C)C(=O)OCC(=O)NCC(=S)N[C@H](c1nc(C)no1)CSC2,COc1cc(O)c2c(c1C)C(=O)OCC(=O)NCC(=S)N[C@H](c1nc(C)no1)CSC2,2.32,CHEMBL1769954,7.4,logd
COc1cc(O)c2c(c1Cl)C(=O)OCCCCC(=S)N[C@H](c1nc(CN)no1)CSC2,COc1cc(O)c2c(c1Cl)C(=O)OCCCCC(=S)N[C@H](c1nc(CN)no1)CSC2.Cl,1.89,CHEMBL1769954,7.4,logd
Cc1cc(COc2ccccc2Cl)nc(-c2ccccn2)n1,Cc1cc(COc2ccccc2Cl)nc(-c2ccccn2)n1,3.4,CHEMBL3744106,7.4,logd
NCCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,NCCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,0.78,CHEMBL838957,7.4,logd
Cc1cc(COc2ccccc2C#N)nc(-c2ccccn2)n1,Cc1cc(COc2ccccc2C#N)nc(-c2ccccn2)n1,2.7,CHEMBL3744106,7.4,logd
O=C(O)CCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,O=C(O)CCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,0.81,CHEMBL838957,7.4,logd
Cc1cc(COc2ccc(C#N)cc2)nc(-c2ccccn2)n1,Cc1cc(COc2ccc(C#N)cc2)nc(-c2ccccn2)n1,2.6,CHEMBL3744106,7.4,logd
Cc1cc(COc2cccc(S(C)(=O)=O)c2)nc(-c2ccccn2)n1,Cc1cc(COc2cccc(S(C)(=O)=O)c2)nc(-c2ccccn2)n1,1.7,CHEMBL3744106,7.4,logd
C[Si](C)(C)c1ccc(N2CCN(C3(c4ccc(Oc5ccc(Br)cc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,C[Si](C)(C)c1ccc(N2CCN(C3(c4ccc(Oc5ccc(Br)cc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,8.32,CHEMBL838957,7.4,logd
Cc1noc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,Cc1noc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,2.2,CHEMBL3424999,7.4,logd
O=C(O)c1ccc(NC(=O)[C@H](CC2CCOCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,O=C(O)c1ccc(NC(=O)[C@H](CC2CCOCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,-1.55,CHEMBL3095512,7.4,logd
O=C(O)c1ccc(NC(=O)[C@H](CC2CCOCC2)n2cnc(S(=O)(=O)C3CC3)c2)nc1,O=C(O)c1ccc(NC(=O)[C@H](CC2CCOCC2)n2cnc(S(=O)(=O)C3CC3)c2)nc1,-1.85,CHEMBL3095512,7.4,logd
C[C@@H]1CN(c2ncc(C(=O)NC3C4CC5CC3CC(O)(C5)C4)c(C3CCCC3)n2)C[C@H](C)O1,C[C@@H]1CN(c2ncc(C(=O)NC3C4CC5CC3CC(O)(C5)C4)c(C3CCCC3)n2)C[C@H](C)O1,3.6,CHEMBL3132104,7.4,logd
N#CC1(COc2nc(C3CC3)c(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)s2)CC1,N#CC1(COc2nc(C3CC3)c(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)s2)CC1,2.6,CHEMBL3132104,7.4,logd
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OCCO)nc1C1CC1,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OCCO)nc1C1CC1,1.6,CHEMBL3132104,7.4,logd
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OC2CCOCC2)nc1[C@H]1CCCO1,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OC2CCOCC2)nc1[C@H]1CCCO1,2.6,CHEMBL3132104,7.4,logd
CS(=O)(=O)Cc1nc([C@H]2CCCO2)c(C(=O)NC2C3CC4CC2CC(O)(C4)C3)s1,CS(=O)(=O)Cc1nc([C@H]2CCCO2)c(C(=O)NC2C3CC4CC2CC(O)(C4)C3)s1,0.4,CHEMBL3132104,7.4,logd
Cc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,Cc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,1.9,CHEMBL3132104,7.4,logd
Cc1nc(C(F)(F)F)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,Cc1nc(C(F)(F)F)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,1.5,CHEMBL3132104,7.4,logd
Cc1nc(OCC(F)(F)F)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,Cc1nc(OCC(F)(F)F)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,3.1,CHEMBL3132104,7.4,logd
Cc1nc(C)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,Cc1nc(C)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,1.3,CHEMBL3132104,7.4,logd
Cc1ccc2c(=O)n(-c3ccc4c(cnn4C)c3)c(CCN3C(=O)c4ccccc4C3=O)nc2c1,Cc1ccc2c(=O)n(-c3ccc4c(cnn4C)c3)c(CCN3C(=O)c4ccccc4C3=O)nc2c1,3.4,CHEMBL3632376,7.4,logd
Fc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,Fc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,-0.98,CHEMBL640145,7.4,logd
Cc1ccccc1NC(=O)c1ccc2c(C(=O)O)ccc(O)c2n1,Cc1ccccc1NC(=O)c1ccc2c(C(=O)O)ccc(O)c2n1,3.0,CHEMBL3637227,7.4,logd
CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(CCN(C(C)C)C3=O)C2)CC1,CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(CCN(C(C)C)C3=O)C2)CC1,2.61,CHEMBL2032631,7.4,logd
CNC(=O)CN(CC(c1ccccc1)C(C)C)C(=O)c1cc(C)c(=O)n(C)c1,CNC(=O)CN(CC(c1ccccc1)C(C)C)C(=O)c1cc(C)c(=O)n(C)c1,3.3,CHEMBL4827450,7.4,logd
CNC(=O)C(C)N(CC(c1ccccc1)c1ccncc1)C(=O)c1cc(C)c(=O)n(C)c1,CNC(=O)C(C)N(CC(c1ccccc1)c1ccncc1)C(=O)c1cc(C)c(=O)n(C)c1,1.7,CHEMBL4827450,7.4,logd
CNC(=O)C(C)N(CC(O)(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,CNC(=O)C(C)N(CC(O)(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,2.9,CHEMBL4827450,7.4,logd
CNC(=O)C1(N(CC(c2ccccc2)c2ccccc2)C(=O)c2cc(C)c(=O)n(C)c2)CC1,CNC(=O)C1(N(CC(c2ccccc2)c2ccccc2)C(=O)c2cc(C)c(=O)n(C)c2)CC1,4.4,CHEMBL4827450,7.4,logd
C[C@H]1Cn2c(nnc2C2CCC2)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,C[C@H]1Cn2c(nnc2C2CCC2)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,2.4,CHEMBL3743817,7.4,logd
CCN(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,CCN(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,4.9,CHEMBL4827450,7.4,logd
COc1ccc(C(C)=O)cc1CSc1nc2cc(F)ccc2n1CC(=O)O,COc1ccc(C(C)=O)cc1CSc1nc2cc(F)ccc2n1CC(=O)O,-0.8,CHEMBL2051617,7.4,logd
CNCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2ccccc21,1.28,CHEMBL631377,7.4,logd
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,4.01,CHEMBL631377,7.4,logd
CC(C)n1cnc2cnc(Nc3ccnc(N4CCC(C(N)=O)CC4)n3)cc21,CC(C)n1cnc2cnc(Nc3ccnc(N4CCC(C(N)=O)CC4)n3)cc21,1.7,CHEMBL3737825,7.4,logd
Cc1nc2cnc(Nc3ccnc(OCC(C)(C)C(N)=O)n3)cc2n1C(C)C,Cc1nc2cnc(Nc3ccnc(OCC(C)(C)C(N)=O)n3)cc2n1C(C)C,1.6,CHEMBL3737825,7.4,logd
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1,-0.6,CHEMBL4266469,7.4,logd
