Smiles_unify,Smiles,value,source,property,cell_type,s9
N#Cc1cc(Br)c(O)c(Br)c1,N#Cc1cc(Br)c(O)c(Br)c1,0,Benchmark,ames,,-1
C=C1CC(=O)O1,C=C1CC(=O)O1,0,Benchmark,ames,,-1
COC(=O)c1ccc(CN(C)N=O)cc1,COC(=O)c1ccc(CN(C)N=O)cc1,0,Benchmark,ames,,-1
Nc1ccccc1[N+](=O)[O-],Nc1ccccc1[N+](=O)[O-],0,Benchmark,ames,,-1
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,0,Benchmark,ames,,-1
CC(NCc1ccccc1)C(=O)NCc1ccccc1,CC(NCc1ccccc1)C(=O)NCc1ccccc1,0,Benchmark,ames,,-1
N/C(=N\OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,N/C(=N\OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,0,Benchmark,ames,,-1
C=CC1(C)CO1,C=CC1(C)CO1,0,Benchmark,ames,,-1
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0,Benchmark,ames,,-1
COC1=CC(=O)C=CC1=O,COC1=CC(=O)C=CC1=O,0,Benchmark,ames,,-1
O=C(O)CCCc1c[nH]c2ccccc12,O=C(O)CCCc1c[nH]c2ccccc12,0,Benchmark,ames,,-1
O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO,O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO,0,Benchmark,ames,,-1
NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O,NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O,0,Benchmark,ames,,-1
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0,Benchmark,ames,,-1
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0,Benchmark,ames,,-1
C=C(C)C1CO1,C=C(C)C1CO1,0,Benchmark,ames,,-1
O=C1c2ccccc2-c2ccc3ccccc3c21,O=C1c2ccccc2-c2ccc3ccccc3c21,0,Benchmark,ames,,-1
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,Benchmark,ames,,-1
Nc1c(O)cccc1C(=O)O,Nc1c(O)cccc1C(=O)O,0,Benchmark,ames,,-1
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0,Benchmark,ames,,-1
CC(C)NC[C@@H](O)COc1cccc2ccccc12,CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,Benchmark,ames,,-1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,Benchmark,ames,,-1
Clc1nncc2ccncc12,Clc1nncc2ccncc12,0,Benchmark,ames,,-1
Sc1ccccc1,Sc1ccccc1,0,Benchmark,ames,,-1
CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1,CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1,0,Benchmark,ames,,-1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0,Benchmark,ames,,-1
Clc1ccncc1,Clc1ccncc1,0,Benchmark,ames,,-1
[O-][N+](=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,[O-][N+](=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,0,Benchmark,ames,,-1
CC(=O)c1c(O)cc(C)oc1=O,CC(=O)c1c(O)cc(C)oc1=O,0,Benchmark,ames,,-1
CC(C)(C)C1CCC2(CC1)CO2,CC(C)(C)C1CCC2(CC1)CO2,0,Benchmark,ames,,-1
COc1cc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc(OC)c1OC,COc1cc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc(OC)c1OC,0,Benchmark,ames,,-1
CC(N)CCN,CC(N)CCN,0,Benchmark,ames,,-1
C=CCCCCCCCCCCC,C=CCCCCCCCCCCC,0,Benchmark,ames,,-1
Cc1ccc(CCl)cc1,Cc1ccc(CCl)cc1,0,Benchmark,ames,,-1
COC1=CC(=O)C=C/C1=N\c1c2ccccc2nc2ccccc12,COC1=CC(=O)C=C/C1=N\c1c2ccccc2nc2ccccc12,0,Benchmark,ames,,-1
C=CC(=O)OCCO,C=CC(=O)OCCO,0,Benchmark,ames,,-1
CN1CCNCC1,CN1CCNCC1,0,Benchmark,ames,,-1
O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1,O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1,0,Benchmark,ames,,-1
CNc1ccc2ncc(C)nc2c1N,CNc1ccc2ncc(C)nc2c1N,0,Benchmark,ames,,-1
CC(C)=CC1C(C(=O)O)C1(C)C,CC(C)=CC1C(C(=O)O)C1(C)C,0,Benchmark,ames,,-1
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0,Benchmark,ames,,-1
CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C,CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C,0,Benchmark,ames,,-1
Oc1cnc2ccccc2c1,Oc1cnc2ccccc2c1,0,Benchmark,ames,,-1
CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,0,Benchmark,ames,,-1
O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1Cl,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1Cl,0,Benchmark,ames,,-1
Cc1ccc(NC(=O)N(C)C)cc1Cl,Cc1ccc(NC(=O)N(C)C)cc1Cl,0,Benchmark,ames,,-1
c1ccc2c(c1)CCC1CCCC3OC213,c1ccc2c(c1)CCC1CCCC3OC213,0,Benchmark,ames,,-1
Fc1c(F)c(Cl)c(F)c(Cl)c1F,Fc1c(F)c(Cl)c(F)c(Cl)c1F,0,Benchmark,ames,,-1
CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0,Benchmark,ames,,-1
Oc1c2ccccc2nc2occc12,Oc1c2ccccc2nc2occc12,0,Benchmark,ames,,-1
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,Benchmark,ames,,-1
[O-][N+](=Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,[O-][N+](=Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,0,Benchmark,ames,,-1
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0,Benchmark,ames,,-1
CC(CCC(=O)O)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,CC(CCC(=O)O)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,0,Benchmark,ames,,-1
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0,Benchmark,ames,,-1
CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC21C,CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC21C,0,Benchmark,ames,,-1
CC/C=C/[C@H](C=O)CC,CC/C=C/[C@H](C=O)CC,0,Benchmark,ames,,-1
ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43,ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43,0,Benchmark,ames,,-1
CCCCCCCCCC[C@H]1CO1,CCCCCCCCCC[C@H]1CO1,0,Benchmark,ames,,-1
C=C1C(O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,C=C1C(O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0,Benchmark,ames,,-1
CC(C)Nc1snc2ccccc12,CC(C)Nc1snc2ccccc12,0,Benchmark,ames,,-1
FC(F)OC(F)(F)C(F)Cl,FC(F)OC(F)(F)C(F)Cl,0,Benchmark,ames,,-1
Cl/C=C(\Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Cl/C=C(\Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,Benchmark,ames,,-1
O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12,O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12,0,Benchmark,ames,,-1
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,0,Benchmark,ames,,-1
OCc1cc2c3ccccc3cc3ccc4cccc1c4c32,OCc1cc2c3ccccc3cc3ccc4cccc1c4c32,0,Benchmark,ames,,-1
CC(C)[C@](O)(C(=O)O)[C@@H](C)O,CC(C)[C@](O)(C(=O)O)[C@@H](C)O,0,Benchmark,ames,,-1
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)[C@H]1N=Nc1ccc(S(=O)(=O)O)cc1,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)[C@H]1N=Nc1ccc(S(=O)(=O)O)cc1,0,Benchmark,ames,,-1
CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,0,Benchmark,ames,,-1
CC(C)NCC(O)COc1cccc2[nH]ccc12,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,Benchmark,ames,,-1
CC1C(C)(C)Nc2ccccc2C1(C)C1C(C)(C)Nc2ccccc2C1(C)C,CC1C(C)(C)Nc2ccccc2C1(C)C1C(C)(C)Nc2ccccc2C1(C)C,0,Benchmark,ames,,-1
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0,Benchmark,ames,,-1
CC(C)Nc1ccccc1,CC(C)Nc1ccccc1,0,Benchmark,ames,,-1
CN=C1C=CC(=C(c2ccc(NC)cc2)c2ccc(N(C)C)cc2)C=C1,CN=C1C=CC(=C(c2ccc(NC)cc2)c2ccc(N(C)C)cc2)C=C1,0,Benchmark,ames,,-1
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0,Benchmark,ames,,-1
CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,0,Benchmark,ames,,-1
CN(Cc1ccccc1)C(=O)CBr,CN(Cc1ccccc1)C(=O)CBr,0,Benchmark,ames,,-1
CN(C)Cc1ccccc1,CN(C)Cc1ccccc1,0,Benchmark,ames,,-1
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,0,Benchmark,ames,,-1
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,0,Benchmark,ames,,-1
C=C(C)C(=O)OCCO,C=C(C)C(=O)OCCO,0,Benchmark,ames,,-1
Clc1cccc(-c2nc3ccccc3o2)c1,Clc1cccc(-c2nc3ccccc3o2)c1,0,Benchmark,ames,,-1
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,0,Benchmark,ames,,-1
O=c1oc2cccc3ccc4cccc1c4c32,O=c1oc2cccc3ccc4cccc1c4c32,0,Benchmark,ames,,-1
C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,0,Benchmark,ames,,-1
CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(Cl)c2)cc1Cl)C(=O)OCC,CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(Cl)c2)cc1Cl)C(=O)OCC,0,Benchmark,ames,,-1
OC1c2ccc3ncccc3c2C2OC2C1O,OC1c2ccc3ncccc3c2C2OC2C1O,0,Benchmark,ames,,-1
Cc1ccc2c(c1)Cc1cc(C)ccc1-2,Cc1ccc2c(c1)Cc1cc(C)ccc1-2,0,Benchmark,ames,,-1
O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,0,Benchmark,ames,,-1
CO,CO,0,Benchmark,ames,,-1
c1c[nH]cn1,c1c[nH]cn1,0,Benchmark,ames,,-1
COc1cccc(C(=O)CBr)c1,COc1cccc(C(=O)CBr)c1,0,Benchmark,ames,,-1
On1nnc2ccccc21,On1nnc2ccccc21,0,Benchmark,ames,,-1
O=C(c1ccccc1)C1OC1c1ccc(Oc2ccccc2)cc1,O=C(c1ccccc1)C1OC1c1ccc(Oc2ccccc2)cc1,0,Benchmark,ames,,-1
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,0,Benchmark,ames,,-1
CN1C=CN(CCS(C)(=O)=O)C1/C=N/O,CN1C=CN(CCS(C)(=O)=O)C1/C=N/O,0,Benchmark,ames,,-1
CCCCCCCCCCCCc1ccccc1,CCCCCCCCCCCCc1ccccc1,0,Benchmark,ames,,-1
Clc1cccc2c1oc1ccccc12,Clc1cccc2c1oc1ccccc12,0,Benchmark,ames,,-1
O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12,O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12,0,Benchmark,ames,,-1
CCC[N+](=O)[O-],CCC[N+](=O)[O-],0,Benchmark,ames,,-1
CCNc1nc(N)nc(Cl)n1,CCNc1nc(N)nc(Cl)n1,0,Benchmark,ames,,-1
CCSCCSP(=O)(OC)OC,CCSCCSP(=O)(OC)OC,0,Benchmark,ames,,-1
COCCl,COCCl,0,Benchmark,ames,,-1
C=C(C)C(=O)OCCCCC,C=C(C)C(=O)OCCCCC,0,Benchmark,ames,,-1
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0,Benchmark,ames,,-1
Oc1ccc(Cc2ccccc2O)cc1,Oc1ccc(Cc2ccccc2O)cc1,0,Benchmark,ames,,-1
COC(C)CCO,COC(C)CCO,0,Benchmark,ames,,-1
CC(C)(C)C(Br)C(=O)Nc1ccccc1,CC(C)(C)C(Br)C(=O)Nc1ccccc1,0,Benchmark,ames,,-1
Cc1cc(C)n(-c2[nH]nc(NN)c3c4ccccc4nc2-3)n1,Cc1cc(C)n(-c2[nH]nc(NN)c3c4ccccc4nc2-3)n1,0,Benchmark,ames,,-1
CC(C)(C)c1ccc(/C=C/c2ccc(N)cc2)cc1,CC(C)(C)c1ccc(/C=C/c2ccc(N)cc2)cc1,0,Benchmark,ames,,-1
CN(C)N=Nc1ccc(C(=O)O)cc1,CN(C)N=Nc1ccc(C(=O)O)cc1,0,Benchmark,ames,,-1
CC1(C)OC1COc1c2occc2cc2ccc(=O)oc12,CC1(C)OC1COc1c2occc2cc2ccc(=O)oc12,0,Benchmark,ames,,-1
Cc1cnc(S)nc1O,Cc1cnc(S)nc1O,0,Benchmark,ames,,-1
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,Benchmark,ames,,-1
CS(=N)(=O)CCC(N)C(=O)O,CS(=N)(=O)CCC(N)C(=O)O,0,Benchmark,ames,,-1
COC(=O)/C(C#N)=C/c1ccco1,COC(=O)/C(C#N)=C/c1ccco1,0,Benchmark,ames,,-1
O=C(O)/C=C/c1ccccc1,O=C(O)/C=C/c1ccccc1,0,Benchmark,ames,,-1
Cc1ccc(NCCO)cc1O,Cc1ccc(NCCO)cc1O,0,Benchmark,ames,,-1
Cn1c(N)nc2nc3ncccc3cc21,Cn1c(N)nc2nc3ncccc3cc21,0,Benchmark,ames,,-1
COc1c2ccccc2[n+]([O-])c2occc12,COc1c2ccccc2[n+]([O-])c2occc12,0,Benchmark,ames,,-1
O=C(O)CCC(=O)Nc1ccc(Cl)cc1,O=C(O)CCC(=O)Nc1ccc(Cl)cc1,0,Benchmark,ames,,-1
COC(=O)/C(C#N)=C/c1ccc(Br)o1,COC(=O)/C(C#N)=C/c1ccc(Br)o1,0,Benchmark,ames,,-1
C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,0,Benchmark,ames,,-1
CN(C)CCCN1C=CN(C)C1/C=N/O,CN(C)CCCN1C=CN(C)C1/C=N/O,0,Benchmark,ames,,-1
O=C1CCC(=O)N1c1cc(Cl)c(Cl)c(Cl)c1,O=C1CCC(=O)N1c1cc(Cl)c(Cl)c(Cl)c1,0,Benchmark,ames,,-1
Cc1c(Cl)cnc2ccccc12,Cc1c(Cl)cnc2ccccc12,0,Benchmark,ames,,-1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,0,Benchmark,ames,,-1
O=C(Nc1ccccc1)Nc1snc2ccccc12,O=C(Nc1ccccc1)Nc1snc2ccccc12,0,Benchmark,ames,,-1
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0,Benchmark,ames,,-1
C/C=C/CC,C/C=C/CC,0,Benchmark,ames,,-1
CCC(=O)Nc1snc2ccc(C)cc12,CCC(=O)Nc1snc2ccc(C)cc12,0,Benchmark,ames,,-1
CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,0,Benchmark,ames,,-1
Cc1cnc2ccc3c(nc(NC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,Cc1cnc2ccc3c(nc(NC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,0,Benchmark,ames,,-1
Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0,Benchmark,ames,,-1
CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C45CC(Cl)CCC5(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C45CC(Cl)CCC5(C)C3CCC12C,0,Benchmark,ames,,-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,0,Benchmark,ames,,-1
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,0,Benchmark,ames,,-1
O=C(O)CCCCC1SCC2NC(=O)NC21,O=C(O)CCCCC1SCC2NC(=O)NC21,0,Benchmark,ames,,-1
NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,0,Benchmark,ames,,-1
C=CC(=O)NCCCN(C)C,C=CC(=O)NCCCN(C)C,0,Benchmark,ames,,-1
CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,0,Benchmark,ames,,-1
Cc1ccc2[nH]nnc2c1,Cc1ccc2[nH]nnc2c1,0,Benchmark,ames,,-1
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,0,Benchmark,ames,,-1
CN(C)C1CCCCC1,CN(C)C1CCCCC1,0,Benchmark,ames,,-1
CN1C(=O)C(O)CC1c1cccnc1,CN1C(=O)C(O)CC1c1cccnc1,0,Benchmark,ames,,-1
CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,0,Benchmark,ames,,-1
CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0,Benchmark,ames,,-1
CNCCN(Cc1ccc(OC)cc1)c1ccccn1,CNCCN(Cc1ccc(OC)cc1)c1ccccn1,0,Benchmark,ames,,-1
FC(F)OC(Cl)C(F)(F)F,FC(F)OC(Cl)C(F)(F)F,0,Benchmark,ames,,-1
O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1,0,Benchmark,ames,,-1
C1CN2CCN1CC2,C1CN2CCN1CC2,0,Benchmark,ames,,-1
CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,0,Benchmark,ames,,-1
Nc1c(Cl)cc(Cl)cc1Cl,Nc1c(Cl)cc(Cl)cc1Cl,0,Benchmark,ames,,-1
NNC(=O)CNc1ccc2ccccc2c1,NNC(=O)CNc1ccc2ccccc2c1,0,Benchmark,ames,,-1
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0,Benchmark,ames,,-1
Cc1ccc(/N=C/c2cccc3cccnc23)c(C(=O)O)c1,Cc1ccc(/N=C/c2cccc3cccnc23)c(C(=O)O)c1,0,Benchmark,ames,,-1
c1cnc2cnncc2c1,c1cnc2cnncc2c1,0,Benchmark,ames,,-1
N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0,Benchmark,ames,,-1
CC1(C)CC(C(N)=O)C(C)(C)N1O,CC1(C)CC(C(N)=O)C(C)(C)N1O,0,Benchmark,ames,,-1
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0,Benchmark,ames,,-1
CCNCCN,CCNCCN,0,Benchmark,ames,,-1
CSCNc1ccccc1C(C)=O,CSCNc1ccccc1C(C)=O,0,Benchmark,ames,,-1
CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,Benchmark,ames,,-1
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0,Benchmark,ames,,-1
CC1=C(C)C(=O)C(C)=C(C)C1=O,CC1=C(C)C(=O)C(C)=C(C)C1=O,0,Benchmark,ames,,-1
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0,Benchmark,ames,,-1
Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,0,Benchmark,ames,,-1
CC1=CCC(C(C)(C)O)CC1,CC1=CCC(C(C)(C)O)CC1,0,Benchmark,ames,,-1
O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,0,Benchmark,ames,,-1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,Benchmark,ames,,-1
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,0,Benchmark,ames,,-1
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0,Benchmark,ames,,-1
CCCCOC(=O)CCC,CCCCOC(=O)CCC,0,Benchmark,ames,,-1
O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,0,Benchmark,ames,,-1
CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,0,Benchmark,ames,,-1
CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,0,Benchmark,ames,,-1
CC1(c2ccc(Br)cc2)CO1,CC1(c2ccc(Br)cc2)CO1,0,Benchmark,ames,,-1
Cc1ccc(Cc2ccccc2)cc1,Cc1ccc(Cc2ccccc2)cc1,0,Benchmark,ames,,-1
