Smiles_unify,Smiles,value_nM,value_nM_log,ref,source,Temperature,pH,property
CCCCCCCCOc1ccc(C(=N)[NH+](CCC)CCC)c2ccccc12,CCCCCCCCOc1ccc(C(=N)[NH+](CCC)CCC)c2ccccc12.[Cl-],1.16453886463201,0.0662,,Cuietal,25,,solubility
COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,1.1971590804508379,0.0782,,Cuietal,25,,solubility
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,1.2904948923824766,0.1108,,Cuietal,25,,solubility
OC(Cc1ccccc1)(Cc1ccccc1)C1CCCC(C(O)(Cc2ccccc2)Cc2ccccc2)N1,OC(Cc1ccccc1)(Cc1ccccc1)C1CCCC(C(O)(Cc2ccccc2)Cc2ccccc2)N1,1.3090713496782003,0.117,,Cuietal,25,,solubility
CCOC(=O)c1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1OCC,CCOC(=O)c1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1OCC.Cl,1.3113949774000646,0.1177,,Cuietal,25,,solubility
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.3233897908443937,0.1217,,Cuietal,25,,solubility
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1.334992248438193,0.1255,,Cuietal,25,,solubility
CCCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12,CCCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12.[Cl-],1.5559002873227332,0.192,,Cuietal,25,,solubility
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1.5848924625909955,0.2,,Cuietal,25,,solubility
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,C(/C=C/C=C/N1CCCC1)=[N+]1CCCC1.C(/C=C/C=C/N1CCCC1)=[N+]1CCCC1.O.O.O.O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1.6645906734833373,0.2213,,Cuietal,25,,solubility
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,C/C(C=[N+]1CCCC1)=C\C=C\N1CCCC1.C/C(C=[N+]1CCCC1)=C\C=C\N1CCCC1.O.O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1.679973193657635,0.2253,,Cuietal,25,,solubility
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(O)C(C)(C)O)CC[C@@H]12,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(O)C(C)(C)O)CC[C@@H]12,1.8576921418081054,0.269,,Cuietal,25,,solubility
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.884093451046468,0.2751,,Cuietal,25,,solubility
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,1.9498445997580416,0.29,,Cuietal,25,,solubility
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,1.9498445997580416,0.29,,Cuietal,25,,solubility
O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,2.0151626307877244,0.3043,,Cuietal,25,,solubility
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CCN(CC)CCCC(C)Nc1cc(OC)cc2c1NCCC2.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,2.0484045649229223,0.3114,,Cuietal,25,,solubility
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,2.060139010830066,0.3139,,Cuietal,25,,solubility
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,2.0920857242904964,0.3206,,Cuietal,25,,solubility
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,2.187762631451247,0.34,,Cuietal,25,,solubility
Cc1cc(C)c(CNCC2CCC(CNCc3c(C)cc(C)cc3C)CC2)c(C)c1,Cc1cc(C)c(CNCC2CCC(CNCc3c(C)cc(C)cc3C)CC2)c(C)c1.Cl.Cl,2.189443084470044,0.3403,,Cuietal,25,,solubility
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,2.2387232005076614,0.35,,Cuietal,25,,solubility
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,2.2387232005076614,0.35,,Cuietal,25,,solubility
Clc1ccccc1CNCCCCCCCCCCCNCc1ccccc1Cl,Cl.Cl.Clc1ccccc1CNCCCCCCCCCCCNCc1ccccc1Cl,2.301369170922694,0.362,,Cuietal,25,,solubility
CC(C)C1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O,CC(C)C1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O,2.3719156521941644,0.3751,,Cuietal,25,,solubility
c1ccc2cc3cc4ccccc4cc3cc2c1,c1ccc2cc3cc4ccccc4cc3cc2c1,2.5118841179777402,0.4,,Cuietal,25,,solubility
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,2.5118841179777402,0.4,,Cuietal,25,,solubility
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,2.5118841179777402,0.4,,Cuietal,25,,solubility
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,2.5118841179777402,0.4,,Cuietal,25,,solubility
OC(Cc1ccccc1)(c1ccccc1)c1cccc(C(O)(Cc2ccccc2)c2ccccc2)n1,OC(Cc1ccccc1)(c1ccccc1)c1cccc(C(O)(Cc2ccccc2)c2ccccc2)n1,2.586938028012221,0.4128,,Cuietal,25,,solubility
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+],2.6284990900032037,0.4197,,Cuietal,25,,solubility
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,2.7542261666009535,0.44,,Cuietal,25,,solubility
O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1ccc(-c2ccccc2)cc1,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1ccc(-c2ccccc2)cc1,2.8018773986257473,0.4474,,Cuietal,25,,solubility
CC(C)=CC[NH+](CC=C(C)C)CCC(C#N)(Cc1cccc2ccccc12)C(C)C,CC(C)=CC[NH+](CC=C(C)C)CCC(C#N)(Cc1cccc2ccccc12)C(C)C.[Cl-],2.937934356913908,0.468,,Cuietal,25,,solubility
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,2.9734008483388736,0.4733,,Cuietal,25,,solubility
CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,3.075831568775797,0.488,,Cuietal,25,,solubility
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,3.2359380595004894,0.51,,Cuietal,25,,solubility
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,3.299408774221265,0.5184,,Cuietal,25,,solubility
CC[N+]1(CCCCCCCCCC[N+]2(CC)CCCCC2)CCCCC1,CC[N+]1(CCCCCCCCCC[N+]2(CC)CCCCC2)CCCCC1.[Br-].[Br-],3.3809064892138005,0.529,,Cuietal,25,,solubility
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,3.4360829853790094,0.5361,,Cuietal,25,,solubility
COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCCCC2)cc1OC,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCCCC2)cc1OC.[Br-],3.494765485948745,0.5434,,Cuietal,25,,solubility
COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,3.5933590808915628,0.5555,,Cuietal,25,,solubility
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,3.601053179693731,0.5564,,Cuietal,25,,solubility
Clc1cccc(Cl)c1CNCC1CCC(CNCc2c(Cl)cccc2Cl)CC1,Cl.Cl.Clc1cccc(Cl)c1CNCC1CCC(CNCc2c(Cl)cccc2Cl)CC1,3.6573015411916248,0.5632,,Cuietal,25,,solubility
Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,Cl.Cl.Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,3.6573015411916248,0.5632,,Cuietal,25,,solubility
Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)cc3Cl)CC2)c(Cl)c1,Cl.Cl.Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)cc3Cl)CC2)c(Cl)c1,3.6573015411916248,0.5632,,Cuietal,25,,solubility
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,3.8018930877872816,0.58,,Cuietal,25,,solubility
CCCCCOc1ccc(C(=N)[NH+](CCCC)CCCC)c2ccccc12,CCCCCOc1ccc(C(=N)[NH+](CCCC)CCCC)c2ccccc12.[Cl-],3.851633017776778,0.5856,,Cuietal,25,,solubility
CCCCCCCOc1ccc(C(=N)[NH+](CCC)CCC)c2ccccc12,CCCCCCCOc1ccc(C(=N)[NH+](CCC)CCC)c2ccccc12.[Cl-],3.851633017776778,0.5856,,Cuietal,25,,solubility
C=CCN(CC=C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,C=CCN(CC=C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,3.8813829609473984,0.589,,Cuietal,25,,solubility
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,3.9810753722392134,0.6,,Cuietal,25,,solubility
CC1(C)[C@H](C=C(Br)Br)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](C=C(Br)Br)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,3.9810753722392134,0.6,,Cuietal,25,,solubility
CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,3.9810753722392134,0.6,,Cuietal,25,,solubility
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,3.9810753722392134,0.6,,Cuietal,25,,solubility
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.118540841298905,0.6147,,Cuietal,25,,solubility
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,4.203265198434218,0.6236,,Cuietal,25,,solubility
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,4.225582760157702,0.6259,,Cuietal,25,,solubility
O=C(CCC(F)[NH+]1CCC(C(=O)[NH+]2CCCC2)(c2cccc(Cl)c2)CC1)c1ccccc1,O=C(CCC(F)[NH+]1CCC(C(=O)[NH+]2CCCC2)(c2cccc(Cl)c2)CC1)c1ccccc1.O=C([O-])C(=O)[O-],4.241161047292188,0.6275,,Cuietal,25,,solubility
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,4.471732077161444,0.6505,,Cuietal,25,,solubility
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,4.633104000130335,0.6659,,Cuietal,25,,solubility
CCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCC,4.677352489872063,0.67,,Cuietal,25,,solubility
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,4.706901261090854,0.6727,,Cuietal,25,,solubility
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,4.786304229487069,0.68,,Cuietal,25,,solubility
CN(C(=S)Oc1ccc2ccccc2c1)c1ccc2ccccc2c1,CN(C(=S)Oc1ccc2ccccc2c1)c1ccc2ccccc2c1,4.862510341673755,0.6869,,Cuietal,25,,solubility
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,4.977560438283124,0.697,,Cuietal,25,,solubility
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,5.011870028220755,0.7,,Cuietal,25,,solubility
CCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12,CCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12.[Cl-],5.160200648503308,0.7127,,Cuietal,25,,solubility
Clc1ccc(OCCCCCNCCSSCCNCCCCCOc2ccc(Cl)cn2)nc1,Cl.Cl.Clc1ccc(OCCCCCNCCSSCCNCCCCCOc2ccc(Cl)cn2)nc1,5.221477849689207,0.7178,,Cuietal,25,,solubility
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,5.888443332872908,0.77,,Cuietal,25,,solubility
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,5.964339702708548,0.7756,,Cuietal,25,,solubility
Cc1cc(-c2ccc(N/N=C3\C=Cc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4C3=O)c(C)c2)ccc1N/N=C1\C=Cc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2C1=O,Cc1cc(-c2ccc(N/N=C3\C=Cc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4C3=O)c(C)c2)ccc1N/N=C1\C=Cc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2C1=O.[Na+].[Na+].[Na+].[Na+],6.130352549344226,0.7875,,Cuietal,25,,solubility
CC[N+](CC)(CCCCCCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,CC[N+](CC)(CCCCCCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-],6.33736447468438,0.8019,,Cuietal,25,,solubility
CC(CN1CCN(CC(C)Nc2ccnc3cc(Cl)ccc23)CC1)Nc1ccnc2cc(Cl)ccc12,CC(CN1CCN(CC(C)Nc2ccnc3cc(Cl)ccc23)CC1)Nc1ccnc2cc(Cl)ccc12,6.399162812954016,0.8061,,Cuietal,25,,solubility
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,6.456548237044503,0.81,,Cuietal,25,,solubility
CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](OC(=O)CCC(=O)O)C[C@]12O,CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](OC(=O)CCC(=O)O)C[C@]12O,6.592180132112706,0.819,,Cuietal,25,,solubility
CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,6.6069299161688875,0.82,,Cuietal,25,,solubility
C1CCC(CCNCC2CCC(CNCCC3CCCCC3)CC2)CC1,C1CCC(CCNCC2CCC(CNCCC3CCCCC3)CC2)CC1.Cl.Cl,6.635105749688016,0.8218,,Cuietal,25,,solubility
C1CCCC(NCC2CCC(CNC3CCCCCCC3)CC2)CCC1,C1CCCC(NCC2CCC(CNC3CCCCCCC3)CC2)CCC1.Cl.Cl,6.635105749688016,0.8218,,Cuietal,25,,solubility
CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,6.760828197181427,0.83,,Cuietal,25,,solubility
C[N+](C)(CCCCCCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,C[N+](C)(CCCCCCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-],6.832140927111756,0.8346,,Cuietal,25,,solubility
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,6.957382332265791,0.8424,,Cuietal,25,,solubility
CC(C)(C)CC(C)(C)NCC1CCC(CNC(C)(C)CC(C)(C)C)CC1,CC(C)(C)CC(C)(C)NCC1CCC(CNC(C)(C)CC(C)(C)C)CC1.Cl.Cl,7.165703069110865,0.8553,,Cuietal,25,,solubility
CC(c1ccc2oc(-c3ccc(Cl)cc3)nc2c1)c1nn[nH]n1,CC(c1ccc2oc(-c3ccc(Cl)cc3)nc2c1)c1nn[nH]n1,7.183290332534815,0.8563,,Cuietal,25,,solubility
C1=C(CNCCC2CCCCC2)CCC(CNCCC2CCCCC2)C1,C1=C(CNCCC2CCCCC2)CCC(CNCCC2CCCCC2)C1.CC(=O)O.CC(=O)O,7.32213641937474,0.8646,,Cuietal,25,,solubility
Clc1ccc2c(c1)/C(=C/CCN1CCCCC1)c1ccccc1S2,Clc1ccc2c(c1)/C(=C/CCN1CCCCC1)c1ccccc1S2,7.361121837332757,0.8669,,Cuietal,25,,solubility
CCCCCCCCC=C([NH2+]Cc1ccccc1Cl)[NH2+]Cc1ccccc1Cl,CCCCCCCCC=C([NH2+]Cc1ccccc1Cl)[NH2+]Cc1ccccc1Cl.[Cl-].[Cl-],7.61653280561577,0.8818,,Cuietal,25,,solubility
Clc1ccccc1/C=N/CC1CCC(C/N=C/c2ccccc2Cl)CC1,Cl.Cl.Clc1ccccc1/C=N/CC1CCC(C/N=C/c2ccccc2Cl)CC1,7.799871214288155,0.8921,,Cuietal,25,,solubility
CC[NH+](CC)CCOC(=O)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,CC[NH+](CC)CCOC(=O)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1.[Cl-],7.924054265286488,0.8989,,Cuietal,25,,solubility
CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,8.046870848529677,0.9056,,Cuietal,25,,solubility
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,8.26791368403722,0.9174,,Cuietal,25,,solubility
O=C1C(C2(C3C(=O)N(c4ccccc4)N(c4ccccc4)C3=O)C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,O=C1C(C2(C3C(=O)N(c4ccccc4)N(c4ccccc4)C3=O)C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,8.6478646551475,0.9369,,Cuietal,25,,solubility
c1ccc2c(c1)ccc1c3ccccc3ccc21,c1ccc2c(c1)ccc1c3ccccc3ccc21,8.70962787769339,0.94,,Cuietal,25,,solubility
