Smiles_unify,Smiles,value_uM,value_uM_log,ref,source,CYP_type,property
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,3.0,0.4771,CHEMBL2046303,ChEMBL,CYP2C9,cyp_IC50
N[C@@H](CC(=O)N1CCC[C@H]1CNc1ncccn1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCC[C@H]1CNc1ncccn1)Cc1cc(F)c(F)cc1F,2.2,0.3424,CHEMBL1153064,ChEMBL,CYP2D6,cyp_IC50
Cc1cc2cc(/N=C(/NC#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,Cc1cc2cc(/N=C(/NC#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,18.5,1.2672,CHEMBL1152385,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1cc(N2CCCCC2=O)cn2c(C)c(C)nc12,Cc1cccc(C)c1CNc1cc(N2CCCCC2=O)cn2c(C)c(C)nc12,22.0,1.3424,CHEMBL1136984,ChEMBL,CYP3A4,cyp_IC50
Cc1ccccc1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,Cc1ccccc1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,2.9,0.4624,CHEMBL1136984,ChEMBL,CYP2C9,cyp_IC50
CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,7.0,0.8451,CHEMBL2069245,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,Cc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,4.1,0.6128,CHEMBL4038301,ChEMBL,CYP2C9,cyp_IC50
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,5.4,0.7324,CHEMBL4038301,ChEMBL,CYP2C9,cyp_IC50
Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,2.47,0.3927,CHEMBL1811752,ChEMBL,CYP2D6,cyp_IC50
CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,1.3,0.1139,CHEMBL3112589,ChEMBL,CYP2D6,cyp_IC50
CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,0.2,-0.699,CHEMBL1153519,ChEMBL,CYP2D6,cyp_IC50
CCN(CC)C(=O)c1ncc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,CCN(CC)C(=O)c1ncc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,21.0,1.3222,CHEMBL1153522,ChEMBL,CYP2D6,cyp_IC50
CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,734.3,2.8659,CHEMBL3739407,ChEMBL,CYP2D6,cyp_IC50
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,43.0,1.6335,CHEMBL1153522,ChEMBL,CYP2D6,cyp_IC50
CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,44.7,1.6503,CHEMBL3739407,ChEMBL,CYP3A4,cyp_IC50
CC(C)c1nc(C(=O)NC2CCN(C(C)C)CC2)c2ccccn12,CC(C)c1nc(C(=O)NC2CCN(C(C)C)CC2)c2ccccn12,50.4,1.7024,CHEMBL3739407,ChEMBL,CYP2D6,cyp_IC50
CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,7.6,0.8808,CHEMBL1137005,ChEMBL,CYP2C9,cyp_IC50
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,2.0,0.301,CHEMBL1909046,ChEMBL,CYP3A4,cyp_IC50
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,58.6,1.7679,CHEMBL3739380,ChEMBL,CYP2D6,cyp_IC50
Cc1c(Cl)nc(OC[C@H]2C[C@@H]2c2ccccn2)nc1NCc1cnn(C)c1,Cc1c(Cl)nc(OC[C@H]2C[C@@H]2c2ccccn2)nc1NCc1cnn(C)c1,3.8,0.5798,CHEMBL3745609,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,3.1,0.4914,CHEMBL1154377,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1nccc2c(C)c(C)[nH]c12,Cc1cccc(C)c1CNc1nccc2c(C)c(C)[nH]c12,33.0,1.5185,CHEMBL1154377,ChEMBL,CYP2C9,cyp_IC50
Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,7.93,0.8993,CHEMBL1811752,ChEMBL,CYP2D6,cyp_IC50
CCOC(=O)CCc1ccc(OCC(O)CNC(C)(C)Cc2c[nH]c3ccccc23)c(C#N)c1,CCOC(=O)CCc1ccc(OCC(O)CNC(C)(C)Cc2c[nH]c3ccccc23)c(C#N)c1,2.1,0.3222,CHEMBL1139585,ChEMBL,CYP2D6,cyp_IC50
COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CNC(C)C)cc1,24.0,1.3802,CHEMBL1139585,ChEMBL,CYP2D6,cyp_IC50
CC(C)NCC(O)COc1ccccc1,CC(C)NCC(O)COc1ccccc1,18.0,1.2553,CHEMBL1139585,ChEMBL,CYP2D6,cyp_IC50
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,1.4,0.1461,CHEMBL2448688,ChEMBL,CYP3A4,cyp_IC50
O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)CCCC2)cc1,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)CCCC2)cc1,30.0,1.4771,CHEMBL1155433,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)n(CCO)c12,Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)n(CCO)c12,11.0,1.0414,CHEMBL1154377,ChEMBL,CYP3A4,cyp_IC50
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,9.0,0.9542,CHEMBL1154377,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,58.0,1.7634,CHEMBL1154377,ChEMBL,CYP2D6,cyp_IC50
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)CO[C@@H](c1ccccc1CO)C1CC1,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)CO[C@@H](c1ccccc1CO)C1CC1,1.2,0.0792,CHEMBL1671846,ChEMBL,CYP2D6,cyp_IC50
CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,0.7,-0.1549,CHEMBL1154377,ChEMBL,CYP2C9,cyp_IC50
Cn1c(-c2ccncc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,Cn1c(-c2ccncc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,4.3,0.6335,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cn1c(-c2ccc(F)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,Cn1c(-c2ccc(F)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,6.7,0.8261,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,5.6,0.7482,CHEMBL1154377,ChEMBL,CYP3A4,cyp_IC50
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,3.3,0.5185,CHEMBL1154377,ChEMBL,CYP2C9,cyp_IC50
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccc3)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccc3)c12,1.3,0.1139,CHEMBL2016443,ChEMBL,CYP2C9,cyp_IC50
CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,2.4,0.3802,CHEMBL2016443,ChEMBL,CYP2C9,cyp_IC50
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccc3)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccc3)c12,3.7,0.5682,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,2.4,0.3802,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
CC(C)S(=O)(=O)NC[C@H]1CC[C@H](NC(=O)CN2CCc3cc(Cl)ccc32)CC1,CC(C)S(=O)(=O)NC[C@H]1CC[C@H](NC(=O)CN2CCc3cc(Cl)ccc32)CC1,0.7,-0.1549,CHEMBL2010694,ChEMBL,CYP3A4,cyp_IC50
COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,54.0,1.7324,CHEMBL2021886,ChEMBL,CYP2D6,cyp_IC50
COc1ccc2c(SCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,COc1ccc2c(SCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,7.0,0.8451,CHEMBL1156101,ChEMBL,CYP3A4,cyp_IC50
COc1cnc2c(NCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,COc1cnc2c(NCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,41.0,1.6128,CHEMBL1156101,ChEMBL,CYP3A4,cyp_IC50
O=C1CCC2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC2C1,O=C1CCC2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC2C1,1.2,0.0792,CHEMBL1156985,ChEMBL,CYP3A4,cyp_IC50
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(-c3ccccc3C(C)(C)C)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(-c3ccccc3C(C)(C)C)c12,1.7,0.2304,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(-c3ccccc3OC(F)(F)F)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(-c3ccccc3OC(F)(F)F)c12,2.0,0.301,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,4.16869,0.62,CHEMBL1177762,ChEMBL,CYP2C9,cyp_IC50
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCNCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCNCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,1.4,0.1461,CHEMBL1208730,ChEMBL,CYP3A4,cyp_IC50
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,1.9,0.2788,CHEMBL1208730,ChEMBL,CYP3A4,cyp_IC50
Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,0.1,-1.0,CHEMBL1153227,ChEMBL,CYP3A4,cyp_IC50
O=C(N[C@H](CNC[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)Cc1ccccc1)OCc1cncs1,O=C(N[C@H](CNC[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)Cc1ccccc1)OCc1cncs1,0.148,-0.8297,CHEMBL1154226,ChEMBL,CYP3A4,cyp_IC50
CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1,0.741,-0.1302,CHEMBL1154226,ChEMBL,CYP3A4,cyp_IC50
CCC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CCC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,10.0,1.0,CHEMBL1153137,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,0.44,-0.3565,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7ccc(OC)cc7)CC6)(C5)C3)C4)cc2)c1,COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7ccc(OC)cc7)CC6)(C5)C3)C4)cc2)c1,0.89,-0.0506,CHEMBL1155982,ChEMBL,CYP3A4,cyp_IC50
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,0.052,-1.284,CHEMBL1154613,ChEMBL,CYP2D6,cyp_IC50
COc1ccc(C(C#N)c2c3cc(OC)cc(C)c3nc3[nH]nc(C)c23)cc1,COc1ccc(C(C#N)c2c3cc(OC)cc(C)c3nc3[nH]nc(C)c23)cc1,12.9,1.1106,CHEMBL1949546,ChEMBL,CYP3A4,cyp_IC50
COc1cccc(CC(=O)Nc2cc(-c3ccncc3)cs2)c1,COc1cccc(CC(=O)Nc2cc(-c3ccncc3)cs2)c1,0.48,-0.3188,CHEMBL3580640,ChEMBL,CYP3A4,cyp_IC50
CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,6.36,0.8035,CHEMBL1154013,ChEMBL,CYP2D6,cyp_IC50
CN(C)CCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CN(C)CCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,6.134,0.7877,CHEMBL1154013,ChEMBL,CYP2D6,cyp_IC50
CN(CCO)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CN(CCO)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,35.15,1.5459,CHEMBL1154013,ChEMBL,CYP2D6,cyp_IC50
Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,21.8,1.3385,CHEMBL2434948,ChEMBL,CYP3A4,cyp_IC50
Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,6.89,0.8382,CHEMBL3352820,ChEMBL,CYP2C9,cyp_IC50
Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,3.34,0.5237,CHEMBL3352820,ChEMBL,CYP2C9,cyp_IC50
CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,3.4,0.5315,CHEMBL1153484,ChEMBL,CYP2D6,cyp_IC50
C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,1.3,0.1139,CHEMBL1136863,ChEMBL,CYP3A4,cyp_IC50
O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,2.0,0.301,CHEMBL1909046,ChEMBL,CYP2C9,cyp_IC50
CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,10.0,1.0,CHEMBL2069245,ChEMBL,CYP2C9,cyp_IC50
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3Cl)nc2c1,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3Cl)nc2c1,4.0,0.6021,CHEMBL2069245,ChEMBL,CYP2C9,cyp_IC50
Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3ccc4[nH]c(C)nc4c3)c(Cl)c2)n1,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3ccc4[nH]c(C)nc4c3)c(Cl)c2)n1,24.85,1.3953,CHEMBL3627714,ChEMBL,CYP2C9,cyp_IC50
Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,0.039,-1.4089,CHEMBL4038312,ChEMBL,CYP2C9,cyp_IC50
CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,3.234,0.5097,CHEMBL4038312,ChEMBL,CYP2C9,cyp_IC50
Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,2.65,0.4232,CHEMBL1811752,ChEMBL,CYP2D6,cyp_IC50
Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,8.39,0.9238,CHEMBL1811752,ChEMBL,CYP3A4,cyp_IC50
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccc3)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccc3)c12,1.2,0.0792,CHEMBL2016443,ChEMBL,CYP2C9,cyp_IC50
Cc1noc(C)c1-c1ccc2c(Nc3ccccc3)c(C(N)=O)cnc2c1,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3)c(C(N)=O)cnc2c1,17.0,1.2304,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
COc1cc2c(Nc3ccccc3N3CCOCC3)c(C(N)=O)cnc2cc1-c1c(C)noc1C,COc1cc2c(Nc3ccccc3N3CCOCC3)c(C(N)=O)cnc2cc1-c1c(C)noc1C,1.5,0.1761,CHEMBL2016443,ChEMBL,CYP3A4,cyp_IC50
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,0.02,-1.699,CHEMBL1146097,ChEMBL,CYP2D6,cyp_IC50
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,7.5,0.8751,CHEMBL1147708,ChEMBL,CYP3A4,cyp_IC50
Cn1c(Nc2cccc(C(C)(C)C)c2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,Cn1c(Nc2cccc(C(C)(C)C)c2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,10.0,1.0,CHEMBL3632535,ChEMBL,CYP3A4,cyp_IC50
Cc1cc(C[C@@H](NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)c(Cl)c2cn[nH]c12,Cc1cc(C[C@@H](NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)c(Cl)c2cn[nH]c12,3.5,0.5441,CHEMBL2331184,ChEMBL,CYP3A4,cyp_IC50
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC(C)C)C4)C3)cc2)cc1,CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC(C)C)C4)C3)cc2)cc1,15.848930000000001,1.2,CHEMBL1149494,ChEMBL,CYP2D6,cyp_IC50
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,75.0,1.8751,CHEMBL1143658,ChEMBL,CYP2C9,cyp_IC50
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.25,-0.6021,CHEMBL1142381,ChEMBL,CYP2C9,cyp_IC50
O=C([C@H](c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,O=C([C@H](c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,17.0,1.2304,CHEMBL3102812,ChEMBL,CYP3A4,cyp_IC50
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2C,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2C,20.0,1.301,CHEMBL3407349,ChEMBL,CYP3A4,cyp_IC50
COc1ccc(C(=O)N2CCc3ccccc32)cc1CSc1nc2cc(F)ccc2n1CC(=O)O,COc1ccc(C(=O)N2CCc3ccccc32)cc1CSc1nc2cc(F)ccc2n1CC(=O)O,13.0,1.1139,CHEMBL2046289,ChEMBL,CYP3A4,cyp_IC50
NC(=O)C[S+]([O-])Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,NC(=O)C[S+]([O-])Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,89.0,1.9494,CHEMBL2040782,ChEMBL,CYP2D6,cyp_IC50
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)nc(C)c1F,Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)nc(C)c1F,13.0,1.1139,CHEMBL4266039,ChEMBL,CYP3A4,cyp_IC50
CCc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,CCc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,0.9,-0.0458,CHEMBL4266039,ChEMBL,CYP3A4,cyp_IC50
CN1C(=N)N[C@@]2(c3cc(-c4cc(F)cc(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CN1C(=N)N[C@@]2(c3cc(-c4cc(F)cc(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,1.6,0.2041,CHEMBL4266039,ChEMBL,CYP3A4,cyp_IC50
