Smiles_unify,Smiles,value,unit,species,conc,Presence of NADPH/NADP,source
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,1.6812412373755872,log10(mL.min-1.g-1),mouse,1 umol/L,none,CHEMBL3815377
COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,0.7481880270062004,log10(mL.min-1.g-1),human,none,none,CHEMBL1943708
O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.416640507338281,log10(mL.min-1.g-1),human,none,none,CHEMBL1943708
O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.0086001717619175,log10(mL.min-1.g-1),human,none,none,CHEMBL1943708
CC1(C)CCN(Cc2ccc3c(c2)OCO3)C1,CC1(C)CCN(Cc2ccc3c(c2)OCO3)C1,4.5910646070264995,log10(mL.min-1.g-1),mouse,2 uM,none,CHEMBL1118304
CCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,CCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.5797835966168101,log10(mL.min-1.g-1),rat,none,none,CHEMBL1838609
COc1ccc(/C(=N/O)Nc2ccc(F)cc2)cc1,COc1ccc(/C(=N/O)Nc2ccc(F)cc2)cc1,2.0718820073061255,log10(mL.min-1.g-1),mouse,1uM,none,CHEMBL1862765
COc1ccccc1/C(=N/O)NC1CCCCC1,COc1ccccc1/C(=N/O)NC1CCCCC1,1.9590413923210936,log10(mL.min-1.g-1),mouse,10uM,none,CHEMBL1862767
CCCCc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,CCCCc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,0.9542425094393249,log10(mL.min-1.g-1),mouse,1uM,none,CHEMBL1862765
O=C(NC1CCC(F)(F)CC1)c1cc2c(Cl)cc(Cl)cc2[nH]1,O=C(NC1CCC(F)(F)CC1)c1cc2c(Cl)cc(Cl)cc2[nH]1,1.3617278360175928,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3090443
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(F)cn2)cc1,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(F)cn2)cc1,2.837588438235511,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3796127
CC(C)N1CCC(Oc2cc3[nH]c(C(=O)N4CCOCC4)cc3cc2F)CC1,CC(C)N1CCC(Oc2cc3[nH]c(C(=O)N4CCOCC4)cc3cc2F)CC1,4.2552725051033065,log10(mL.min-1.g-1),rat,2 uM,none,CHEMBL1008303
CCO[C@H]1CN(CC(=O)Nc2ccc(-n3ccccc3=O)cc2F)C[C@@H]1NC(=O)c1ccc(Cl)s1,CCO[C@H]1CN(CC(=O)Nc2ccc(-n3ccccc3=O)cc2F)C[C@@H]1NC(=O)c1ccc(Cl)s1,1.8733206018153987,log10(mL.min-1.g-1),human,none,none,CHEMBL1059513
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(N)=O,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(N)=O,1.3010299956639813,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL928910
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,1.3222192947339193,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL928910
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(N)=O,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(N)=O,1.4313637641589874,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL928910
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,1.5185139398778875,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL928910
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,1.146128035678238,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL928911
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,1.0,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL928911
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,1.0413926851582251,log10(mL.min-1.g-1),human,none,none,CHEMBL3853555
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,1.4313637641589874,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
CN[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,CN[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.2671717284030137,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
N[C@H]1C[C@@H](F)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,N[C@H]1C[C@@H](F)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.155336037465062,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1,1.6812412373755872,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL3864810
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(-c5cc(N)ccn5)cc34)cc2)cn1,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(-c5cc(N)ccn5)cc34)cc2)cn1,1.792391689498254,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(N)=O)ccc1-c1cnc(C)o1,COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(N)=O)ccc1-c1cnc(C)o1,1.3424226808222062,log10(mL.min-1.g-1),mouse,1 umol/L,none,CHEMBL3815586
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)cc2)cn1,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)cc2)cn1,1.1760912590556813,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)COc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)COc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,2.1760912590556813,log10(mL.min-1.g-1),human,none,none,CHEMBL3868163
CCCCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,CCCCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,2.255272505103306,log10(mL.min-1.g-1),human,none,none,CHEMBL3868163
CCc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)CO)cc1,CCc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)CO)cc1,1.9138138523837167,log10(mL.min-1.g-1),human,none,none,CHEMBL3868163
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccccc2)[C@@H](C)C(F)(F)F)C1=O,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccccc2)[C@@H](C)C(F)(F)F)C1=O,2.546135321429913,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4144321
CCCCc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,CCCCc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.2041199826559248,log10(mL.min-1.g-1),mouse,1uM,none,CHEMBL1862765
O=C(Nc1ccnnc1)c1cc(N2CCC(F)CC2)ccc1OCc1ccccc1,O=C(Nc1ccnnc1)c1cc(N2CCC(F)CC2)ccc1OCc1ccccc1,0.7403626894942439,log10(mL.min-1.g-1),human,none,none,CHEMBL4372256
Cc1ccc(-c2nc(C)c3c(C)nc4scnc4n23)cn1,Cc1ccc(-c2nc(C)c3c(C)nc4scnc4n23)cn1,0.8450980400142568,log10(mL.min-1.g-1),human,none,none,CHEMBL4373376
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCCCC5)cc34)cc2)cn1,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCCCC5)cc34)cc2)cn1,2.8573324964312685,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)ccc21,Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)ccc21,1.3222192947339193,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,4.672097857935717,log10(mL.min-1.g-1),rat,none,none,CHEMBL4267758
O=C(CCc1nc2cccnc2n1CCO)Nc1ccccc1,O=C(CCc1nc2cccnc2n1CCO)Nc1ccccc1,1.793231447056521,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(Nc1cccc(-c2cc3ncccc3[nH]2)c1)c1ccccc1,O=C(Nc1cccc(-c2cc3ncccc3[nH]2)c1)c1ccccc1,2.717670503002262,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,1.3424226808222062,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4381563
C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,1.5440680443502757,log10(mL.min-1.g-1),rat,none,none,CHEMBL4381564
C[C@@H]1COCCN1c1nc(N2CCOCC2)nc2sc(-c3cc[nH]n3)nc12,C[C@@H]1COCCN1c1nc(N2CCOCC2)nc2sc(-c3cc[nH]n3)nc12,1.380211241711606,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL4381570
CC(C)c1cc(C(=O)N2CC=C(c3cc4ncccc4[nH]3)CC2)on1,CC(C)c1cc(C(=O)N2CC=C(c3cc4ncccc4[nH]3)CC2)on1,2.599610188318619,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CCC(N(C)C)C4)ccc23)C1,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CCC(N(C)C)C4)ccc23)C1,1.7160033436347992,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4341886
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.3222192947339193,log10(mL.min-1.g-1),rat,none,none,CHEMBL4341887
N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.7853298350107671,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,2.0863598306747484,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
N[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,N[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.4471580313422194,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL3864809
Cn1cnc(-c2ccc3[nH]nc(Cc4ccc(-c5cnn(C)c5)cc4)c3c2)c1,Cn1cnc(-c2ccc3[nH]nc(Cc4ccc(-c5cnn(C)c5)cc4)c3c2)c1,1.99563519459755,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
COc1cc2c(cc1-n1cnc3ccc(-c4ccnc5[nH]ccc45)cc31)CNC2,COc1cc2c(cc1-n1cnc3ccc(-c4ccnc5[nH]ccc45)cc31)CNC2,1.3324384599156054,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4189560
O=C(NC1CCCCC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,O=C(NC1CCCCC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,0.4623979978989561,log10(mL.min-1.g-1),human,none,none,CHEMBL1943708
O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)N=C(N1CCC(F)(F)CC1)c1ccccc1S2,O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)N=C(N1CCC(F)(F)CC1)c1ccccc1S2,1.8195439355418688,log10(mL.min-1.g-1),rat,none,none,CHEMBL1002992
CCCCCC(C)NCc1coc(-c2ccc(OCCC)cc2)n1,CCCCCC(C)NCc1coc(-c2ccc(OCCC)cc2)n1,1.4913616938342726,log10(mL.min-1.g-1),mouse,1uM,none,CHEMBL1862765
CC(C)Cc1cc(O)c(-c2ccccc2)c(=O)[nH]1,CC(C)Cc1cc(O)c(-c2ccccc2)c(=O)[nH]1,1.3424226808222062,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3743598
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,1.6020599913279623,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL928911
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,1.1139433523068367,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL928911
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,1.414973347970818,log10(mL.min-1.g-1),rat,1 uM,none,CHEMBL928911
Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)on1,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)on1,1.9030899869919435,log10(mL.min-1.g-1),human,none,none,CHEMBL4265330
C#CCn1c(=O)n(CC#N)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,C#CCn1c(=O)n(CC#N)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.0,log10(mL.min-1.g-1),human,none,none,CHEMBL4265330
Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)on1,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)on1,1.3424226808222062,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4265331
CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.3617278360175928,log10(mL.min-1.g-1),human,none,none,CHEMBL4266690
COc1ccc(S(=O)(=O)N2C(=O)C(c3cccnc3OC)(N3CCN(C)C(=O)C3)c3cc(Cl)ccc32)c(OC)c1,COc1ccc(S(=O)(=O)N2C(=O)C(c3cccnc3OC)(N3CCN(C)C(=O)C3)c3cc(Cl)ccc32)c(OC)c1,2.0530784434834195,log10(mL.min-1.g-1),rat,none,none,CHEMBL4266691
COc1ccccc1C1(N2CCN(c3cccnc3)CC2)C(=O)N(S(=O)(=O)c2ccccc2OC)c2ccc(Cl)cc21,COc1ccccc1C1(N2CCN(c3cccnc3)CC2)C(=O)N(S(=O)(=O)c2ccccc2OC)c2ccc(Cl)cc21,2.645422269349092,log10(mL.min-1.g-1),rat,none,none,CHEMBL4266691
Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)cccc1Cl,Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)cccc1Cl,2.858537197569639,log10(mL.min-1.g-1),rat,none,none,CHEMBL4324474
O=C(Cc1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,O=C(Cc1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,2.322570724231276,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(NCC1CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,O=C(NCC1CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.6127838567197355,log10(mL.min-1.g-1),human,none,none,CHEMBL4341882
O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.3617278360175928,log10(mL.min-1.g-1),rat,none,none,CHEMBL4341887
O=C(c1ccccc1)N1CCCC(c2cn3nc(Cl)ccc3n2)C1,O=C(c1ccccc1)N1CCCC(c2cn3nc(Cl)ccc3n2)C1,1.7554174628109362,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
CCN(CCC(=O)Nc1cccnc1)C(=O)c1ccc(F)cc1,CCN(CCC(=O)Nc1cccnc1)C(=O)c1ccc(F)cc1,1.3989810666581313,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
CN(CC(O)c1cc2ncccc2n1S(=O)(=O)c1ccccc1)C(=O)c1ccccc1,CN(CC(O)c1cc2ncccc2n1S(=O)(=O)c1ccccc1)C(=O)c1ccccc1,2.6976651626476746,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(C(F)(F)F)ccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(C(F)(F)F)ccc3[nH]2)C1,3.043625526096857,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.3736474722092176,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.2490515288050847,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.605283492530251,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,2.652671721857503,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccccc1)N1CCCC(c2nc3ncccc3[nH]2)C1,O=C(c1ccccc1)N1CCCC(c2nc3ncccc3[nH]2)C1,2.237493469668728,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccccc1)N1CCCC(c2nc3ncccc3[nH]2)C1,O=C(c1ccccc1)N1CCCC(c2nc3ncccc3[nH]2)C1,2.8825245379548803,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,1.9607085516885565,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,4.2831729571733375,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
Cc1c(-c2cnc(N3CCCNCC3)nc2)ccc2c(Nc3cnccn3)ccnc12,Cc1c(-c2cnc(N3CCCNCC3)nc2)ccc2c(Nc3cnccn3)ccnc12,1.6127838567197355,log10(mL.min-1.g-1),human,none,none,CHEMBL4344878
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(O)c(N2CCOCC2)c1,Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(O)c(N2CCOCC2)c1,0.9731278535996987,log10(mL.min-1.g-1),human,none,none,CHEMBL4342918
O=C(CN(CC1CCC1)C(=O)c1ccc(-c2ccccn2)cc1)Nc1cc(F)cc(F)c1,O=C(CN(CC1CCC1)C(=O)c1ccc(-c2ccccn2)cc1)Nc1cc(F)cc(F)c1,0.3010299956639812,log10(mL.min-1.g-1),human,none,none,CHEMBL1838610
O=C(Nc1ccc(N2C(=O)CC3(CCCCC3)C2=O)c(Cl)c1)c1ccccn1,O=C(Nc1ccc(N2C(=O)CC3(CCCCC3)C2=O)c(Cl)c1)c1ccccn1,1.287801729930226,log10(mL.min-1.g-1),human,none,none,CHEMBL1925087
Cc1cccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)c1,Cc1cccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)c1,2.912046602271791,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4150726
Cc1ccccc1NC1CN(S(=O)(=O)c2cn(C)cn2)CC1c1ccccc1,Cc1ccccc1NC1CN(S(=O)(=O)c2cn(C)cn2)CC1c1ccccc1,3.4771212547196626,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL4150727
Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1,3.5096500318200814,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL4150727
Cn1cnc(S(=O)(=O)N2C[C@H](C(=O)c3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,Cn1cnc(S(=O)(=O)N2C[C@H](C(=O)c3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,3.6384892569546374,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL4150727
Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](C3OCCCO3)C2)c1,Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](C3OCCCO3)C2)c1,2.1249278791105333,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL4150727
NC(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,NC(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,0.8692317197309762,log10(mL.min-1.g-1),human,none,none,CHEMBL4345901
CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,1.662757831681574,log10(mL.min-1.g-1),rat,none,none,CHEMBL4345902
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1.9258275746247424,log10(mL.min-1.g-1),human,derived from liver microsomes,human liver,CHEMBL4345966
C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.8692317197309762,log10(mL.min-1.g-1),rat,none,none,CHEMBL4324213
COc1ccc(Cl)cc1O[C@@H]1CN(S(=O)(=O)c2ccc3c(c2)OCO3)[C@H]1C,COc1ccc(Cl)cc1O[C@@H]1CN(S(=O)(=O)c2ccc3c(c2)OCO3)[C@H]1C,2.937517892017347,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4252004
COc1ccc(Cl)cc1OC1CN(S(=O)(=O)c2ccc3c(c2)ncn3C)C1,COc1ccc(Cl)cc1OC1CN(S(=O)(=O)c2ccc3c(c2)ncn3C)C1,2.419955748489758,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4252004
CS(=O)(=O)CCn1c(CN2C(=O)C3(CC3)c3ccncc32)cc2cc(Cl)cnc21,CS(=O)(=O)CCn1c(CN2C(=O)C3(CC3)c3ccncc32)cc2cc(Cl)cnc21,1.3010299956639813,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4374267
